date,day,month,year,cases,deaths,country,code,population,cases_cum,deaths_cum
2019-12-31,31,12,2019,0,0,Spain,ES,46723749,0,0
2020-01-01,1,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-02,2,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-03,3,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-04,4,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-05,5,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-06,6,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-07,7,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-08,8,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-09,9,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-10,10,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-11,11,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-12,12,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-13,13,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-14,14,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-15,15,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-16,16,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-17,17,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-18,18,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-19,19,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-20,20,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-21,21,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-22,22,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-23,23,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-24,24,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-25,25,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-26,26,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-27,27,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-28,28,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-29,29,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-30,30,1,2020,0,0,Spain,ES,46723749,0,0
2020-01-31,31,1,2020,0,0,Spain,ES,46723749,0,0
2020-02-01,1,2,2020,1,0,Spain,ES,46723749,1,0
2020-02-02,2,2,2020,0,0,Spain,ES,46723749,1,0
2020-02-03,3,2,2020,0,0,Spain,ES,46723749,1,0
2020-02-04,4,2,2020,0,0,Spain,ES,46723749,1,0
2020-02-05,5,2,2020,0,0,Spain,ES,46723749,1,0
2020-02-06,6,2,2020,0,0,Spain,ES,46723749,1,0
2020-02-07,7,2,2020,0,0,Spain,ES,46723749,1,0
2020-02-08,8,2,2020,0,0,Spain,ES,46723749,1,0
2020-02-09,9,2,2020,0,0,Spain,ES,46723749,1,0
2020-02-10,10,2,2020,1,0,Spain,ES,46723749,2,0
2020-02-11,11,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-12,12,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-13,13,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-14,14,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-15,15,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-16,16,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-17,17,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-18,18,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-19,19,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-20,20,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-21,21,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-22,22,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-23,23,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-24,24,2,2020,0,0,Spain,ES,46723749,2,0
2020-02-25,25,2,2020,1,0,Spain,ES,46723749,3,0
2020-02-26,26,2,2020,4,0,Spain,ES,46723749,7,0
2020-02-27,27,2,2020,5,0,Spain,ES,46723749,12,0
2020-02-28,28,2,2020,13,0,Spain,ES,46723749,25,0
2020-02-29,29,2,2020,9,0,Spain,ES,46723749,34,0
2020-03-01,1,3,2020,32,0,Spain,ES,46723749,66,0
2020-03-02,2,3,2020,17,0,Spain,ES,46723749,83,0
2020-03-03,3,3,2020,31,0,Spain,ES,46723749,114,0
2020-03-04,4,3,2020,37,0,Spain,ES,46723749,151,0
2020-03-05,5,3,2020,49,1,Spain,ES,46723749,200,1
2020-03-06,6,3,2020,61,2,Spain,ES,46723749,261,3
2020-03-07,7,3,2020,113,2,Spain,ES,46723749,374,5
2020-03-08,8,3,2020,56,0,Spain,ES,46723749,430,5
2020-03-09,9,3,2020,159,0,Spain,ES,46723749,589,5
2020-03-10,10,3,2020,615,23,Spain,ES,46723749,1204,28
2020-03-11,11,3,2020,435,7,Spain,ES,46723749,1639,35
2020-03-12,12,3,2020,501,12,Spain,ES,46723749,2140,47
2020-03-13,13,3,2020,864,37,Spain,ES,46723749,3004,84
2020-03-14,14,3,2020,1227,37,Spain,ES,46723749,4231,121
2020-03-15,15,3,2020,1522,15,Spain,ES,46723749,5753,136
2020-03-16,16,3,2020,2000,152,Spain,ES,46723749,7753,288
2020-03-17,17,3,2020,1438,21,Spain,ES,46723749,9191,309
2020-03-18,18,3,2020,1987,182,Spain,ES,46723749,11178,491
2020-03-19,19,3,2020,2538,107,Spain,ES,46723749,13716,598
2020-03-20,20,3,2020,3431,169,Spain,ES,46723749,17147,767
2020-03-21,21,3,2020,2833,235,Spain,ES,46723749,19980,1002
2020-03-22,22,3,2020,4946,324,Spain,ES,46723749,24926,1326
2020-03-23,23,3,2020,3646,394,Spain,ES,46723749,28572,1720
2020-03-24,24,3,2020,4517,462,Spain,ES,46723749,33089,2182
2020-03-25,25,3,2020,6584,514,Spain,ES,46723749,39673,2696
2020-03-26,26,3,2020,7937,738,Spain,ES,46723749,47610,3434
2020-03-27,27,3,2020,8578,655,Spain,ES,46723749,56188,4089
2020-03-28,28,3,2020,7871,769,Spain,ES,46723749,64059,4858
2020-03-29,29,3,2020,8189,832,Spain,ES,46723749,72248,5690
2020-03-30,30,3,2020,6549,838,Spain,ES,46723749,78797,6528
2020-03-31,31,3,2020,6398,812,Spain,ES,46723749,85195,7340
