date,day,month,year,cases,deaths,country,code,population,cases_cum,deaths_cum
2019-12-31,31,12,2019,0,0,Switzerland,CH,8516543,0,0
2020-01-01,1,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-02,2,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-03,3,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-04,4,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-05,5,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-06,6,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-07,7,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-08,8,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-09,9,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-10,10,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-11,11,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-12,12,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-13,13,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-14,14,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-15,15,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-16,16,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-17,17,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-18,18,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-19,19,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-20,20,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-21,21,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-22,22,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-23,23,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-24,24,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-25,25,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-26,26,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-27,27,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-28,28,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-29,29,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-30,30,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-01-31,31,1,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-01,1,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-02,2,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-03,3,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-04,4,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-05,5,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-06,6,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-07,7,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-08,8,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-09,9,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-10,10,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-11,11,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-12,12,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-13,13,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-14,14,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-15,15,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-16,16,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-17,17,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-18,18,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-19,19,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-20,20,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-21,21,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-22,22,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-23,23,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-24,24,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-25,25,2,2020,0,0,Switzerland,CH,8516543,0,0
2020-02-26,26,2,2020,1,0,Switzerland,CH,8516543,1,0
2020-02-27,27,2,2020,0,0,Switzerland,CH,8516543,1,0
2020-02-28,28,2,2020,7,0,Switzerland,CH,8516543,8,0
2020-02-29,29,2,2020,4,0,Switzerland,CH,8516543,12,0
2020-03-01,1,3,2020,6,0,Switzerland,CH,8516543,18,0
2020-03-02,2,3,2020,6,0,Switzerland,CH,8516543,24,0
2020-03-03,3,3,2020,6,0,Switzerland,CH,8516543,30,0
2020-03-04,4,3,2020,7,0,Switzerland,CH,8516543,37,0
2020-03-05,5,3,2020,20,0,Switzerland,CH,8516543,57,0
2020-03-06,6,3,2020,30,1,Switzerland,CH,8516543,87,1
2020-03-07,7,3,2020,122,0,Switzerland,CH,8516543,209,1
2020-03-08,8,3,2020,55,0,Switzerland,CH,8516543,264,1
2020-03-09,9,3,2020,68,1,Switzerland,CH,8516543,332,2
2020-03-10,10,3,2020,42,0,Switzerland,CH,8516543,374,2
2020-03-11,11,3,2020,116,1,Switzerland,CH,8516543,490,3
2020-03-12,12,3,2020,152,1,Switzerland,CH,8516543,642,4
2020-03-13,13,3,2020,212,0,Switzerland,CH,8516543,854,4
2020-03-14,14,3,2020,267,3,Switzerland,CH,8516543,1121,7
2020-03-15,15,3,2020,238,4,Switzerland,CH,8516543,1359,11
2020-03-16,16,3,2020,841,2,Switzerland,CH,8516543,2200,13
2020-03-17,17,3,2020,0,1,Switzerland,CH,8516543,2200,14
2020-03-18,18,3,2020,450,5,Switzerland,CH,8516543,2650,19
2020-03-19,19,3,2020,360,2,Switzerland,CH,8516543,3010,21
2020-03-20,20,3,2020,878,12,Switzerland,CH,8516543,3888,33
2020-03-21,21,3,2020,952,10,Switzerland,CH,8516543,4840,43
2020-03-22,22,3,2020,1237,13,Switzerland,CH,8516543,6077,56
2020-03-23,23,3,2020,894,4,Switzerland,CH,8516543,6971,60
2020-03-24,24,3,2020,1044,6,Switzerland,CH,8516543,8015,66
2020-03-25,25,3,2020,774,20,Switzerland,CH,8516543,8789,86
2020-03-26,26,3,2020,925,17,Switzerland,CH,8516543,9714,103
2020-03-27,27,3,2020,1000,58,Switzerland,CH,8516543,10714,161
2020-03-28,28,3,2020,1390,36,Switzerland,CH,8516543,12104,197
2020-03-29,29,3,2020,1048,38,Switzerland,CH,8516543,13152,235
2020-03-30,30,3,2020,1122,22,Switzerland,CH,8516543,14274,257
2020-03-31,31,3,2020,1138,38,Switzerland,CH,8516543,15412,295
2020-04-01,1,4,2020,696,78,Switzerland,CH,8516543,16108,373
2020-04-02,2,4,2020,962,5,Switzerland,CH,8516543,17070,378
2020-04-03,3,4,2020,1124,54,Switzerland,CH,8516543,18194,432
2020-04-04,4,4,2020,1033,52,Switzerland,CH,8516543,19227,484
2020-04-05,5,4,2020,974,56,Switzerland,CH,8516543,20201,540
2020-04-06,6,4,2020,821,19,Switzerland,CH,8516543,21022,559
