date,day,month,year,cases,deaths,country,code,population,cases_cum,deaths_cum
2020-03-14,14,3,2020,1,0,Ethiopia,ET,109224559,1,0
2020-03-15,15,3,2020,0,0,Ethiopia,ET,109224559,1,0
2020-03-16,16,3,2020,3,0,Ethiopia,ET,109224559,4,0
2020-03-17,17,3,2020,1,0,Ethiopia,ET,109224559,5,0
2020-03-18,18,3,2020,0,0,Ethiopia,ET,109224559,5,0
2020-03-19,19,3,2020,1,0,Ethiopia,ET,109224559,6,0
2020-03-20,20,3,2020,1,0,Ethiopia,ET,109224559,7,0
2020-03-21,21,3,2020,2,0,Ethiopia,ET,109224559,9,0
2020-03-22,22,3,2020,0,0,Ethiopia,ET,109224559,9,0
2020-03-23,23,3,2020,2,0,Ethiopia,ET,109224559,11,0
2020-03-24,24,3,2020,0,0,Ethiopia,ET,109224559,11,0
2020-03-25,25,3,2020,0,0,Ethiopia,ET,109224559,11,0
2020-03-26,26,3,2020,1,0,Ethiopia,ET,109224559,12,0
2020-03-27,27,3,2020,0,0,Ethiopia,ET,109224559,12,0
2020-03-28,28,3,2020,4,0,Ethiopia,ET,109224559,16,0
2020-03-29,29,3,2020,0,0,Ethiopia,ET,109224559,16,0
2020-03-30,30,3,2020,0,0,Ethiopia,ET,109224559,16,0
2020-03-31,31,3,2020,7,0,Ethiopia,ET,109224559,23,0
2020-04-01,1,4,2020,2,0,Ethiopia,ET,109224559,25,0
2020-04-02,2,4,2020,4,0,Ethiopia,ET,109224559,29,0
2020-04-03,3,4,2020,0,0,Ethiopia,ET,109224559,29,0
2020-04-04,4,4,2020,6,0,Ethiopia,ET,109224559,35,0
2020-04-05,5,4,2020,3,0,Ethiopia,ET,109224559,38,0
2020-04-06,6,4,2020,5,2,Ethiopia,ET,109224559,43,2
2020-04-07,7,4,2020,1,0,Ethiopia,ET,109224559,44,2
2020-04-08,8,4,2020,8,0,Ethiopia,ET,109224559,52,2
2020-04-09,9,4,2020,3,0,Ethiopia,ET,109224559,55,2
2020-04-10,10,4,2020,1,0,Ethiopia,ET,109224559,56,2
2020-04-11,11,4,2020,9,0,Ethiopia,ET,109224559,65,2
2020-04-12,12,4,2020,4,1,Ethiopia,ET,109224559,69,3
2020-04-13,13,4,2020,2,0,Ethiopia,ET,109224559,71,3
2020-04-14,14,4,2020,3,0,Ethiopia,ET,109224559,74,3
